,ip.src,ip.dst,ip.proto,highest_layer,length,number,sniff_time,sniff_timestamp,tcp.srcport,tcp.dstport,tcp.flags,tcp.seq,tcp.ack,tls,dns.id,dns.flags.response,dns.qry.name,dns.resp.name,dns.qry.type,dns.qry.class,dns.count.queries,dns.count.answers,dns.count.authority
71,151.101.242.132,192.168.1.12,6,TLS,1442,141,2023-03-30 22:48:49.394216,1680209329.394215534,443,46900,0x0018,11652,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 075cc39d68a6d09c5d6d6b4b1c4b169d046f9a9263f682391f134407056ae2d15417aedc…
	Application Data Protocol: http-over-tls
",,,,,,,,,
72,151.101.242.132,192.168.1.12,6,TLS,1442,142,2023-03-30 22:48:49.398319,1680209329.398318546,443,46900,0x0010,13028,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 132bc5dac1a710ab1e2826d01e46689b7bd6821a69a0e17921a6b618d627129f269307b4…
	Application Data Protocol: http-over-tls
",,,,,,,,,
73,151.101.242.132,192.168.1.12,6,TLS,1442,144,2023-03-30 22:48:49.398475,1680209329.398475418,443,46900,0x0018,14404,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 9614def245a963399749c3330f7c6cb4e3670cef3f2613f469a41f1632bd4258a067cb96…
	Application Data Protocol: http-over-tls
",,,,,,,,,
74,151.101.242.132,192.168.1.12,6,TLS,2818,145,2023-03-30 22:48:49.404098,1680209329.404098070,443,46900,0x0018,15780,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: ce7981020ef67ae871ea89b3cc0e3cd14a545c8ac3542708469eb5c2b418fba3c4e304ff…
	Application Data Protocol: http-over-tls
",,,,,,,,,
75,151.101.242.132,192.168.1.12,6,TLS,1442,147,2023-03-30 22:48:49.409270,1680209329.409269574,443,46900,0x0010,18532,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 5843102a4e79faea14d633496e8d13b36f9dc55da9b42e1f2f5542c830c88adedca681df…
	Application Data Protocol: http-over-tls
",,,,,,,,,
76,151.101.242.132,192.168.1.12,6,TLS,1442,148,2023-03-30 22:48:49.409535,1680209329.409535434,443,46900,0x0018,19908,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 1f4d5f3fa17eb750178abaad6310cdafb10848d65581a6feda0e1decaf9c0b1d119eadd6…
	Application Data Protocol: http-over-tls
",,,,,,,,,
77,151.101.242.132,192.168.1.12,6,TLS,1442,150,2023-03-30 22:48:49.413922,1680209329.413921578,443,46900,0x0010,21284,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 80f9a609762670d2141f3ca4d637ea76b476aa4d5105ff76f5758ba8c4c3cf778bac2e3d…
	Application Data Protocol: http-over-tls
",,,,,,,,,
78,151.101.242.132,192.168.1.12,6,TLS,1442,151,2023-03-30 22:48:49.414282,1680209329.414281648,443,46900,0x0018,22660,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 35151306f5ce5a528d9fecd05bfeda1b3bc6574132782889c9d817cd4c2a11de660d5468…
	Application Data Protocol: http-over-tls
",,,,,,,,,
79,151.101.242.132,192.168.1.12,6,TLS,1442,153,2023-03-30 22:48:49.416891,1680209329.416890545,443,46900,0x0010,24036,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 7e3d48bed01fa08b644ab0f4eb6eccf9b9378af6f792ba6882022f401c65f9f228902775…
	Application Data Protocol: http-over-tls
",,,,,,,,,
80,151.101.242.132,192.168.1.12,6,TLS,1442,154,2023-03-30 22:48:49.417378,1680209329.417377895,443,46900,0x0018,25412,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 3694266f68c543470f01f42c6973ca8a4d1c8f337d371954c98fd602e6d9663f1d56c316…
	Application Data Protocol: http-over-tls
",,,,,,,,,
81,151.101.242.132,192.168.1.12,6,TLS,1442,156,2023-03-30 22:48:49.420153,1680209329.420152592,443,46900,0x0010,26788,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 36e31a9224d9ac97a551b46e2be371e90b45aec778dbeff4813107a75a23e99ceadb228f…
	Application Data Protocol: http-over-tls
",,,,,,,,,
82,151.101.242.132,192.168.1.12,6,TLS,1442,157,2023-03-30 22:48:49.420363,1680209329.420362854,443,46900,0x0018,28164,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 005879b6c9bbbf700c225a8d8f0da783577c4a1c3e3520ad305ebe28d0d84f7df25a1b88…
	Application Data Protocol: http-over-tls
",,,,,,,,,
83,151.101.242.132,192.168.1.12,6,TLS,1442,159,2023-03-30 22:48:49.424062,1680209329.424061721,443,46900,0x0010,29540,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: a1732ae73b4f584ee415c4a17d7ee9dd78eb815b04cad63759ed9e9b68eba04cc77c25a1…
	Application Data Protocol: http-over-tls
",,,,,,,,,
84,151.101.242.132,192.168.1.12,6,TLS,1442,160,2023-03-30 22:48:49.424420,1680209329.424419823,443,46900,0x0018,30916,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: a27fd52759559dc9e05eb1b4eceadf327e3b9eac09f52beaa585e2d51b1802fcf3a0de90…
	Application Data Protocol: http-over-tls
",,,,,,,,,
85,151.101.242.132,192.168.1.12,6,TLS,1442,162,2023-03-30 22:48:49.425967,1680209329.425966392,443,46900,0x0010,32292,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 54d17ac2c507921ea62d5d391ebfce776660e2239cfd7a4ee3b56e74ef222e558fee3a51…
	Application Data Protocol: http-over-tls
",,,,,,,,,
86,151.101.242.132,192.168.1.12,6,TLS,1442,163,2023-03-30 22:48:49.426206,1680209329.426206273,443,46900,0x0018,33668,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 439c6ababd6d0dadf2fe8ad387c6cc22604e04ec1f41916ea494277065218acbdaf99f34…
	Application Data Protocol: http-over-tls
",,,,,,,,,
87,151.101.242.132,192.168.1.12,6,TLS,1442,165,2023-03-30 22:48:49.428681,1680209329.428681434,443,46900,0x0010,35044,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: ed5e58cd5a66f9d9ebcd7622a7ba9aef94c3829afa2c750ebd965f54b9d00020e700e3cf…
	Application Data Protocol: http-over-tls
",,,,,,,,,
88,151.101.242.132,192.168.1.12,6,TLS,1442,166,2023-03-30 22:48:49.429128,1680209329.429128470,443,46900,0x0018,36420,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 8ec9a660134cd947084a0e13e437348de25f11ee64a5aba2f5c381c105693d8915a71956…
	Application Data Protocol: http-over-tls
",,,,,,,,,
89,151.101.242.132,192.168.1.12,6,TLS,1442,168,2023-03-30 22:48:49.430730,1680209329.430730457,443,46900,0x0010,37796,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: b06bb2bf1256cc99fdc709a4e240802493a2f83c063809ebfc02b3dade7d6036fd554e06…
	Application Data Protocol: http-over-tls
",,,,,,,,,
90,151.101.242.132,192.168.1.12,6,TLS,1442,169,2023-03-30 22:48:49.431048,1680209329.431048083,443,46900,0x0018,39172,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 272919ce93ae7b330b08c387ae6fb02f6add2a57b710711ca4cc2141f5ec77741633cd4b…
	Application Data Protocol: http-over-tls
",,,,,,,,,
91,151.101.242.132,192.168.1.12,6,TLS,1442,171,2023-03-30 22:48:49.432822,1680209329.432821600,443,46900,0x0010,40548,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: a1c5e2279f0804d5780af075563f38911957b2cc754d916730d194d67aa6e0c76840c760…
	Application Data Protocol: http-over-tls
",,,,,,,,,
92,151.101.242.132,192.168.1.12,6,TLS,1442,172,2023-03-30 22:48:49.433572,1680209329.433571551,443,46900,0x0018,41924,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 0aef8628436f049ff7cf1cb8d8c73d2a093a3a5e0509002b03d8cfef4b0f5c7404b0a7e5…
	Application Data Protocol: http-over-tls
",,,,,,,,,
93,151.101.242.132,192.168.1.12,6,TLS,1442,174,2023-03-30 22:48:49.434649,1680209329.434648687,443,46900,0x0010,43300,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 85b0642646a7e63b8bd46a8a8ebef3a23dda6b6844c450e876fff3a2a191686d553e4b22…
	Application Data Protocol: http-over-tls
",,,,,,,,,
94,151.101.242.132,192.168.1.12,6,TLS,1442,175,2023-03-30 22:48:49.435530,1680209329.435530306,443,46900,0x0010,44676,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 9fb975efd05c1ef487ee37f21f4576498e93109b92b067fdd35f9baec10b55cbb574a571…
	Application Data Protocol: http-over-tls
",,,,,,,,,
95,151.101.242.132,192.168.1.12,6,TLS,1442,177,2023-03-30 22:48:49.435765,1680209329.435764940,443,46900,0x0018,46052,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 6e23cc115e307e327d469d64c6cdb96c4ab3281deb1454eae537b07bfba56b2e85880deb…
	Application Data Protocol: http-over-tls
",,,,,,,,,
96,151.101.242.132,192.168.1.12,6,TLS,1442,178,2023-03-30 22:48:49.437083,1680209329.437082415,443,46900,0x0010,47428,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 8235307a2cc002edc2f61828f03b5de6500e8b1bc3d3b4b5039ecad50e143a008afd63b3…
	Application Data Protocol: http-over-tls
",,,,,,,,,
97,151.101.242.132,192.168.1.12,6,TLS,1442,180,2023-03-30 22:48:49.437732,1680209329.437732256,443,46900,0x0018,48804,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 65b341ede5f3b8bea3d49f31d3ed799ede70767841275b1b4ceec96c809d9fadd3b02b2d…
	Application Data Protocol: http-over-tls
",,,,,,,,,
98,151.101.242.132,192.168.1.12,6,TLS,1442,181,2023-03-30 22:48:49.438156,1680209329.438155881,443,46900,0x0010,50180,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: f4a9ff731b8725469b4a1b3ead98a57c01535848fc7d84d275ad0636a0c5e707f374733c…
	Application Data Protocol: http-over-tls
",,,,,,,,,
99,151.101.242.132,192.168.1.12,6,TLS,1442,183,2023-03-30 22:48:49.438246,1680209329.438246359,443,46900,0x0018,51556,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 0b05bb4ec21c2f5204871f1f5dd8246ac2c933381203e0b39e6aabde5f67b87b697e25c5…
	Application Data Protocol: http-over-tls
",,,,,,,,,
100,151.101.242.132,192.168.1.12,6,TLS,1442,184,2023-03-30 22:48:49.439294,1680209329.439293635,443,46900,0x0010,52932,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 5f920ef3e8bf822082021f03ea071bd42e5bdd6d919f1c5704b433c02c6748374e0d23b2…
	Application Data Protocol: http-over-tls
",,,,,,,,,
101,151.101.242.132,192.168.1.12,6,TLS,1442,186,2023-03-30 22:48:49.439520,1680209329.439520047,443,46900,0x0018,54308,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 56ccc19101d44fb5e12fd51d3482e3865d0f469b5781ebc8a45c9112b998110eaa511932…
	Application Data Protocol: http-over-tls
",,,,,,,,,
102,151.101.242.132,192.168.1.12,6,TLS,2818,187,2023-03-30 22:48:49.441223,1680209329.441223360,443,46900,0x0018,55684,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 7b177c038552531e59841b761e83180aece1cbe29db19f4c328a6e6f876c1088bf8adf23…
	Application Data Protocol: http-over-tls
",,,,,,,,,
103,151.101.242.132,192.168.1.12,6,TLS,1442,189,2023-03-30 22:48:49.441826,1680209329.441826093,443,46900,0x0010,58436,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: ab11eb25222922dc0b309f84245fb45304356f7a6897e0cf6a47743ea18584c014343e0a…
	Application Data Protocol: http-over-tls
",,,,,,,,,
104,151.101.242.132,192.168.1.12,6,TLS,1442,190,2023-03-30 22:48:49.442021,1680209329.442021420,443,46900,0x0018,59812,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: eb1a355a8f03f99eb9a3417bb32577af601dbbd6fe3beca3a7a13e77eae86bf4f89e4a48…
	Application Data Protocol: http-over-tls
",,,,,,,,,
105,151.101.242.132,192.168.1.12,6,TLS,1442,192,2023-03-30 22:48:49.442685,1680209329.442684772,443,46900,0x0010,61188,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 40a6457fda8700e544b3d74fba549d8e5905e8cb3f2e3480caa823fe160c3acf9b49ea7a…
	Application Data Protocol: http-over-tls
",,,,,,,,,
106,151.101.242.132,192.168.1.12,6,TLS,590,193,2023-03-30 22:48:49.442824,1680209329.442824027,443,46900,0x0018,62564,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1041
	Encrypted Application Data: ae26a55118527d951b6d91f127501964efd14d84f7a4d6bf30de6dae0cd394e18e2d8902…
	Application Data Protocol: http-over-tls
",,,,,,,,,
107,192.168.1.12,192.168.1.1,17,DNS,94,196,2023-03-30 22:48:49.445275,1680209329.445275186,,,,,,,0x4166,0,j.sni.global.fastly.net,<Root>,28,0x0001,1,0,0
108,192.168.1.1,192.168.1.12,17,DNS,94,197,2023-03-30 22:48:49.446375,1680209329.446374810,,,,,,,0x4166,1,j.sni.global.fastly.net,<Root>,28,0x0001,1,0,0
109,151.101.242.132,192.168.1.12,6,TLS,90,200,2023-03-30 22:48:49.446619,1680209329.446619000,443,46900,0x0018,63088,751,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 19
	Encrypted Application Data: 53d4bd25ee60eb65ae521c8eee2180e4b92730
	Application Data Protocol: http-over-tls
",,,,,,,,,
