,ip.src,ip.dst,ip.proto,highest_layer,length,number,sniff_time,sniff_timestamp,tcp.srcport,tcp.dstport,tcp.flags,tcp.seq,tcp.ack,tls,dns.id,dns.flags.response,dns.qry.name,dns.resp.name,dns.qry.type,dns.qry.class,dns.count.queries,dns.count.answers,dns.count.authority
224,192.0.66.32,192.168.1.12,6,TLS,1506,474,2023-03-30 05:44:49.102170,1680147889.102170051,443,39540,0x0010,1,518,"Layer TLS:
	TLSv1.2 Record Layer: Handshake Protocol: Server Hello
	Content Type: Handshake (22)
	Version: TLS 1.2 (0x0303)
	Length: 122
	Handshake Protocol: Server Hello
	Handshake Type: Server Hello (2)
	Length: 118
	Version: TLS 1.2 (0x0303)
	Random: ea024c2b20d1c056fa2e148fdde18d5f0928b4e5e38b82bc903f78af04ecb164
	Session ID Length: 32
	Session ID: bfa50f385becbe480df94b8ea85fd508f08ae872e2639faa7cd19ad60dedb79d
	Cipher Suite: TLS_AES_256_GCM_SHA384 (0x1302)
	Compression Method: null (0)
	Extensions Length: 46
	Extension: supported_versions (len=2)
	Type: supported_versions (43)
	Length: 2
	Supported Version: TLS 1.3 (0x0304)
	Group: x25519 (29)
	Key Exchange Length: 32
	Key Exchange: 54d042e87253dea245c701a725408f381e0355f7724423b8101491cc0d23df03
	JA3S Fullstring: 771,4866,43-51
	JA3S: 15af977ce25de452b96affa2addb1036
	Change Cipher Spec Message
	Opaque Type: Application Data (23)
	Encrypted Application Data: b4a46d6bf866b97235f451e0a6cc5a7c698b64f7791442b35b3316cb26b5d7dcac747df4…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Change Cipher Spec (20)
	Version: TLS 1.2 (0x0303)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Length: 42
	Extension: key_share (len=36)
	Key Share extension
	Key Share Entry: Group: x25519, Key Exchange length: 32
	Type: key_share (51)
	Length: 36
",,,,,,,,,
225,192.0.66.32,192.168.1.12,6,TLS,2698,476,2023-03-30 05:44:49.102273,1680147889.102272958,443,39540,0x0018,1453,518,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 3850
	Encrypted Application Data: dce671135cae66664b9c283b86a3087fdfd9d46d94816216487d8773b5251c8f54aba27d…
	Application Data Protocol: http-over-tls
",,,,,,,,,
226,192.0.66.32,192.168.1.12,6,TLS,168,477,2023-03-30 05:44:49.102273,1680147889.102273109,443,39540,0x0018,4097,518,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 96
	Encrypted Application Data: c51dcf8a1a739f8f43a57bfb86d38fec2c01e339e5456e2f1d3ff9851f99dee280e125fa…
	Application Data Protocol: http-over-tls
",,,,,,,,,
227,192.168.1.12,192.0.66.32,6,TLS,134,480,2023-03-30 05:44:49.105203,1680147889.105203076,39540,443,0x0018,518,4211,"Layer TLS:
	TLSv1.3 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	Content Type: Change Cipher Spec (20)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Change Cipher Spec Message
	Opaque Type: Application Data (23)
	Encrypted Application Data: 8b4fcf1fcf0af4610b80b0c6297ab07a6131111a299270fde40c285a546cdba92181cdfd…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Version: TLS 1.2 (0x0303)
	Length: 69
",,,,,,,,,
228,192.168.1.12,192.0.66.32,6,TLS,221,481,2023-03-30 05:44:49.105529,1680147889.105528883,39540,443,0x0018,598,4211,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 162
	Encrypted Application Data: f3a882965c6a24452bca18f03d553315c71af91c2b43290bb7338198028e3f0c5d8b8c6a…
	Application Data Protocol: http-over-tls
",,,,,,,,,
229,192.0.66.32,192.168.1.12,6,TLS,341,482,2023-03-30 05:44:49.108882,1680147889.108882373,443,39540,0x0018,4211,598,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 282
	Encrypted Application Data: 9f7bc88d97e320c9aeb5866304c7e11e0105580964d8a1dde07dcf8fdb12799174026903…
	Application Data Protocol: http-over-tls
",,,,,,,,,
230,192.0.66.32,192.168.1.12,6,TLS,341,483,2023-03-30 05:44:49.108882,1680147889.108882512,443,39540,0x0018,4498,598,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 282
	Encrypted Application Data: 00c8fd3145e9c27009004cf2e83080f66a62d1d65f244e371d9d700dfce48911189af6d7…
	Application Data Protocol: http-over-tls
",,,,,,,,,
231,192.0.66.32,192.168.1.12,6,TLS,787,488,2023-03-30 05:44:49.109643,1680147889.109642650,443,39540,0x0018,4785,765,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 728
	Encrypted Application Data: 7c7a9af0ca3e4d3a55ea0902cc1c48efebdeaedf66f884bd4ddf9485dbe35c9fb5f18c25…
	Application Data Protocol: http-over-tls
",,,,,,,,,
232,192.168.1.12,192.168.1.1,17,DNS,70,489,2023-03-30 05:44:49.111906,1680147889.111905805,,,,,,,0x11ca,0,nypost.com,,28,0x0001,1,0,0
233,192.168.1.1,192.168.1.12,17,DNS,70,490,2023-03-30 05:44:49.112595,1680147889.112594946,,,,,,,0x11ca,1,nypost.com,,28,0x0001,1,0,0
234,192.168.1.12,192.0.66.32,6,TLS,571,495,2023-03-30 05:44:49.214402,1680147889.214402336,39556,443,0x0018,1,1,"Layer TLS:
	TLSv1 Record Layer: Handshake Protocol: Client Hello
	Content Type: Handshake (22)
	Version: TLS 1.0 (0x0301)
	Length: 512
	Handshake Protocol: Client Hello
	Handshake Type: Client Hello (1)
	Length: 508
	Version: TLS 1.2 (0x0303)
	Random: 5cc789ee3452f737038b7c22d499e30dfd152a2dc2635bea3f26e52d4be00f77
	GMT Unix Time: Apr 30, 2019 01:34:06.000000000 CEST
	Random Bytes: 3452f737038b7c22d499e30dfd152a2dc2635bea3f26e52d4be00f77
	Session ID Length: 32
	Session ID: cb5ae6110f0e13e60f7fa6948fc0b7e5bc539f046e728c308ef438874dd02949
	Cipher Suites Length: 86
	Cipher Suites (43 suites)
	Cipher Suite: TLS_AES_256_GCM_SHA384 (0x1302)
	Compression Methods Length: 1
	Compression Methods (1 method)
	Compression Method: null (0)
	Extensions Length: 349
	Extension: server_name (len=15)
	Type: server_name (0)
	Length: 15
	Server Name list length: 13
	Server Name Type: host_name (0)
	Server Name length: 10
	Server Name: nypost.com
	EC point formats Length: 3
	Elliptic curves point formats (3)
	EC point format: uncompressed (0)
	Supported Groups List Length: 20
	Supported Groups (10 groups)
	Supported Group: x25519 (0x001d)
	ALPN Extension Length: 9
	ALPN Protocol
	ALPN string length: 8
	ALPN Next Protocol: http/1.1
	Signature Hash Algorithms Length: 40
	Signature Hash Algorithms (20 algorithms)
	Signature Algorithm: ecdsa_secp256r1_sha256 (0x0403)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Signature: ECDSA (3)
	Supported Versions length: 4
	Supported Version: TLS 1.3 (0x0304)
	PSK Key Exchange Modes Length: 1
	PSK Key Exchange Mode: PSK with (EC)DHE key establishment (psk_dhe_ke) (1)
	Client Key Share Length: 36
	Group: x25519 (29)
	Key Exchange Length: 32
	Key Exchange: b85dbc03a1e01a34a8ad33d481a22a14b9fcd1f2f47e87d757e83512dbf54e06
	Padding Data: 000000000000000000000000000000000000000000000000000000000000000000000000…
	JA3 Fullstring [truncated]: 771,4866-4867-4865-49196-49200-49195-49199-52393-52392-159-158-52394-49327-49325-49326-49324-49188-49192-49187-49191-49162-49172-49161-49171-49315-49311-49314-49310-107-103-57-51-157-156-49313-49309-49312-49308
	JA3: 07ff1e545ef8ab3fcf8a4dc9272221c2
	Cipher Suite: TLS_CHACHA20_POLY1305_SHA256 (0x1303)
	Cipher Suite: TLS_AES_128_GCM_SHA256 (0x1301)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384 (0xc02c)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384 (0xc030)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256 (0xc02b)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256 (0xc02f)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256 (0xcca9)
	Cipher Suite: TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256 (0xcca8)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_GCM_SHA384 (0x009f)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_GCM_SHA256 (0x009e)
	Cipher Suite: TLS_DHE_RSA_WITH_CHACHA20_POLY1305_SHA256 (0xccaa)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CCM_8 (0xc0af)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CCM (0xc0ad)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CCM_8 (0xc0ae)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CCM (0xc0ac)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384 (0xc024)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384 (0xc028)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256 (0xc023)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256 (0xc027)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA (0xc00a)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA (0xc014)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA (0xc009)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA (0xc013)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CCM_8 (0xc0a3)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CCM (0xc09f)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CCM_8 (0xc0a2)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CCM (0xc09e)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CBC_SHA256 (0x006b)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CBC_SHA256 (0x0067)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CBC_SHA (0x0039)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CBC_SHA (0x0033)
	Cipher Suite: TLS_RSA_WITH_AES_256_GCM_SHA384 (0x009d)
	Cipher Suite: TLS_RSA_WITH_AES_128_GCM_SHA256 (0x009c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CCM_8 (0xc0a1)
	Cipher Suite: TLS_RSA_WITH_AES_256_CCM (0xc09d)
	Cipher Suite: TLS_RSA_WITH_AES_128_CCM_8 (0xc0a0)
	Cipher Suite: TLS_RSA_WITH_AES_128_CCM (0xc09c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CBC_SHA256 (0x003d)
	Cipher Suite: TLS_RSA_WITH_AES_128_CBC_SHA256 (0x003c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CBC_SHA (0x0035)
	Cipher Suite: TLS_RSA_WITH_AES_128_CBC_SHA (0x002f)
	Cipher Suite: TLS_EMPTY_RENEGOTIATION_INFO_SCSV (0x00ff)
	Server Name Indication extension
	Extension: ec_point_formats (len=4)
	Extension: supported_groups (len=22)
	Extension: application_layer_protocol_negotiation (len=11)
	Extension: encrypt_then_mac (len=0)
	Extension: extended_master_secret (len=0)
	Extension: post_handshake_auth (len=0)
	Extension: signature_algorithms (len=42)
	Extension: supported_versions (len=5)
	Extension: psk_key_exchange_modes (len=2)
	Extension: key_share (len=38)
	Key Share extension
	Key Share Entry: Group: x25519, Key Exchange length: 32
	Extension: padding (len=162)
	Type: ec_point_formats (11)
	Type: supported_groups (10)
	Type: application_layer_protocol_negotiation (16)
	Type: encrypt_then_mac (22)
	Type: extended_master_secret (23)
	Type: post_handshake_auth (49)
	Type: signature_algorithms (13)
	Type: supported_versions (43)
	Type: psk_key_exchange_modes (45)
	Type: key_share (51)
	Type: padding (21)
	Length: 4
	Length: 22
	Length: 11
	Length: 0
	Length: 0
	Length: 0
	Length: 42
	Length: 5
	Length: 2
	Length: 38
	Length: 162
	EC point format: ansiX962_compressed_prime (1)
	EC point format: ansiX962_compressed_char2 (2)
	Supported Group: secp256r1 (0x0017)
	Supported Group: x448 (0x001e)
	Supported Group: secp521r1 (0x0019)
	Supported Group: secp384r1 (0x0018)
	Supported Group: ffdhe2048 (0x0100)
	Supported Group: ffdhe3072 (0x0101)
	Supported Group: ffdhe4096 (0x0102)
	Supported Group: ffdhe6144 (0x0103)
	Supported Group: ffdhe8192 (0x0104)
	Signature Algorithm: ecdsa_secp384r1_sha384 (0x0503)
	Signature Algorithm: ecdsa_secp521r1_sha512 (0x0603)
	Signature Algorithm: ed25519 (0x0807)
	Signature Algorithm: ed448 (0x0808)
	Signature Algorithm: rsa_pss_pss_sha256 (0x0809)
	Signature Algorithm: rsa_pss_pss_sha384 (0x080a)
	Signature Algorithm: rsa_pss_pss_sha512 (0x080b)
	Signature Algorithm: rsa_pss_rsae_sha256 (0x0804)
	Signature Algorithm: rsa_pss_rsae_sha384 (0x0805)
	Signature Algorithm: rsa_pss_rsae_sha512 (0x0806)
	Signature Algorithm: rsa_pkcs1_sha256 (0x0401)
	Signature Algorithm: rsa_pkcs1_sha384 (0x0501)
	Signature Algorithm: rsa_pkcs1_sha512 (0x0601)
	Signature Algorithm: SHA224 ECDSA (0x0303)
	Signature Algorithm: SHA224 RSA (0x0301)
	Signature Algorithm: SHA224 DSA (0x0302)
	Signature Algorithm: SHA256 DSA (0x0402)
	Signature Algorithm: SHA384 DSA (0x0502)
	Signature Algorithm: SHA512 DSA (0x0602)
	Signature Hash Algorithm Hash: SHA384 (5)
	Signature Hash Algorithm Hash: SHA512 (6)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Hash: SHA384 (5)
	Signature Hash Algorithm Hash: SHA512 (6)
	Signature Hash Algorithm Hash: SHA224 (3)
	Signature Hash Algorithm Hash: SHA224 (3)
	Signature Hash Algorithm Hash: SHA224 (3)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Hash: SHA384 (5)
	Signature Hash Algorithm Hash: SHA512 (6)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: Unknown (7)
	Signature Hash Algorithm Signature: Unknown (8)
	Signature Hash Algorithm Signature: Unknown (9)
	Signature Hash Algorithm Signature: Unknown (10)
	Signature Hash Algorithm Signature: Unknown (11)
	Signature Hash Algorithm Signature: SM2 (4)
	Signature Hash Algorithm Signature: Unknown (5)
	Signature Hash Algorithm Signature: Unknown (6)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: DSA (2)
	Signature Hash Algorithm Signature: DSA (2)
	Signature Hash Algorithm Signature: DSA (2)
	Signature Hash Algorithm Signature: DSA (2)
	Supported Version: TLS 1.2 (0x0303)
",,,,,,,,,
235,192.0.66.32,192.168.1.12,6,TLS,1506,498,2023-03-30 05:44:49.426327,1680147889.426327173,443,39556,0x0010,1,518,"Layer TLS:
	TLSv1.2 Record Layer: Handshake Protocol: Server Hello
	Content Type: Handshake (22)
	Version: TLS 1.2 (0x0303)
	Length: 122
	Handshake Protocol: Server Hello
	Handshake Type: Server Hello (2)
	Length: 118
	Version: TLS 1.2 (0x0303)
	Random: e92d3984a911d4ef57a2f9ec11ef2284e0fcded6389b09f52b1f2839199e6381
	Session ID Length: 32
	Session ID: cb5ae6110f0e13e60f7fa6948fc0b7e5bc539f046e728c308ef438874dd02949
	Cipher Suite: TLS_AES_256_GCM_SHA384 (0x1302)
	Compression Method: null (0)
	Extensions Length: 46
	Extension: supported_versions (len=2)
	Type: supported_versions (43)
	Length: 2
	Supported Version: TLS 1.3 (0x0304)
	Group: x25519 (29)
	Key Exchange Length: 32
	Key Exchange: 49e43e677d6fcbde0d2a6c6cc6354bfd6e4bb4a85726288c57dfaf5987e8172e
	JA3S Fullstring: 771,4866,43-51
	JA3S: 15af977ce25de452b96affa2addb1036
	Change Cipher Spec Message
	Opaque Type: Application Data (23)
	Encrypted Application Data: 0d5c5408124803df330a1231a504ef7c83640fa761d2a5b95ee092756fab636d1d599578…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Change Cipher Spec (20)
	Version: TLS 1.2 (0x0303)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Length: 42
	Extension: key_share (len=36)
	Key Share extension
	Key Share Entry: Group: x25519, Key Exchange length: 32
	Type: key_share (51)
	Length: 36
",,,,,,,,,
236,192.0.66.32,192.168.1.12,6,TLS,1246,502,2023-03-30 05:44:49.426946,1680147889.426946399,443,39556,0x0018,2905,518,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 3850
	Encrypted Application Data: 31a4a674e15c57af1946c6e9c6e3c7f865d923893bf0441b55de16ec2143f73e39f6e913…
	Application Data Protocol: http-over-tls
",,,,,,,,,
237,192.0.66.32,192.168.1.12,6,TLS,167,503,2023-03-30 05:44:49.426946,1680147889.426946503,443,39556,0x0018,4097,518,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 95
	Encrypted Application Data: 2bc6edc0cba1925f128cbc4a7b853cbc4d7c2b9d349173cd24ab4597d90b399a8aa2622b…
	Application Data Protocol: http-over-tls
",,,,,,,,,
238,192.168.1.12,192.0.66.32,6,TLS,134,506,2023-03-30 05:44:49.429799,1680147889.429799086,39556,443,0x0018,518,4210,"Layer TLS:
	TLSv1.3 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	Content Type: Change Cipher Spec (20)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Change Cipher Spec Message
	Opaque Type: Application Data (23)
	Encrypted Application Data: daf8f054d35b8ffbe4b53a38d24b7c44a09696c70ff03fe79b0e529bd38707cc3d894be8…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Version: TLS 1.2 (0x0303)
	Length: 69
",,,,,,,,,
239,192.168.1.12,192.0.66.32,6,TLS,217,507,2023-03-30 05:44:49.430124,1680147889.430124195,39556,443,0x0018,598,4210,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 158
	Encrypted Application Data: e2bffa0a82255b49ebbf07e718219bfad0f0d5bc73b0b368ea27a62642bcc92521d2e989…
	Application Data Protocol: http-over-tls
",,,,,,,,,
240,192.0.66.32,192.168.1.12,6,TLS,341,508,2023-03-30 05:44:49.433819,1680147889.433818997,443,39556,0x0018,4210,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 282
	Encrypted Application Data: c1841c06bfc94a1376a1912295fbe726cf0f74b9e7e469106bc274c85cc2ef9843fc2c79…
	Application Data Protocol: http-over-tls
",,,,,,,,,
241,192.0.66.32,192.168.1.12,6,TLS,341,511,2023-03-30 05:44:49.434108,1680147889.434107940,443,39556,0x0018,4497,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 282
	Encrypted Application Data: 35d88607753903b813091c1df7a43930aa9fb0eb35ba64382de2da3fcf2426e762b4a7cc…
	Application Data Protocol: http-over-tls
",,,,,,,,,
242,192.0.66.32,192.168.1.12,6,TLS,1445,513,2023-03-30 05:44:49.434448,1680147889.434448520,443,39556,0x0018,4784,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: b708474da8ac0ed1d71b03b52d9e14e096901eccf131957e40e31af2e84736b5d3002789…
	Application Data Protocol: http-over-tls
",,,,,,,,,
243,192.0.66.32,192.168.1.12,6,TLS,1445,514,2023-03-30 05:44:49.434575,1680147889.434575116,443,39556,0x0018,6175,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: a2e889217589de17fba49cdd0475b5a013e3549a49f593b8017d7eecf6d4d99480391b03…
	Application Data Protocol: http-over-tls
",,,,,,,,,
244,192.0.66.32,192.168.1.12,6,TLS,1506,515,2023-03-30 05:44:49.434575,1680147889.434575236,443,39556,0x0010,7566,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 4bf3f83350e5e84a4650735d97306757a156faecb09db751d57b65442f08a91e8b96043c…
	Application Data Protocol: http-over-tls
",,,,,,,,,
245,192.0.66.32,192.168.1.12,6,TLS,1384,517,2023-03-30 05:44:49.434616,1680147889.434616040,443,39556,0x0018,9018,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: b98dd471a992c8094f08482f1da8d839d089c97f1a850f09bc1648bc17e049ab374ca714…
	Application Data Protocol: http-over-tls
",,,,,,,,,
246,192.0.66.32,192.168.1.12,6,TLS,5618,518,2023-03-30 05:44:49.434616,1680147889.434616128,443,39556,0x0018,10348,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: f1647b545ebcaf88888d275da2f8a3b46b9ca28eff5aa0abfb914877b6b8d014bc5edbf7…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Opaque Type: Application Data (23)
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Version: TLS 1.2 (0x0303)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Length: 1386
	Length: 1386
	Encrypted Application Data: f12ba5920fc81b0bbbe8e4636bca6146d3f6f7563388d0150afa5daae21c0c11ef67c45f…
	Encrypted Application Data: 232ad8ba486927365ba87319cf83a523eb287e99448eac866001c6e455b1f44a58f09525…
	Encrypted Application Data: df9b4a1deb60ece6112a163a8146bed179f098025fedfde8bd622246cccb8b598daa7984…
	Application Data Protocol: http-over-tls
	Application Data Protocol: http-over-tls
	Application Data Protocol: http-over-tls
",,,,,,,,,
247,192.0.66.32,192.168.1.12,6,TLS,2958,519,2023-03-30 05:44:49.434875,1680147889.434874628,443,39556,0x0010,15912,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: e00c29821155710553baa3045b495681a254c266706978bbd5bfd59b7e510da9e894ef44…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: bb9e02796da5cb6a4fb5402c5c7708644303a234b1a1bc507d940330c6bd655fb871675d…
	Application Data Protocol: http-over-tls
",,,,,,,,,
248,192.0.66.32,192.168.1.12,6,TLS,2958,520,2023-03-30 05:44:49.434897,1680147889.434897457,443,39556,0x0018,18816,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 6630eb64ddf353e252342d60b96de9d923d7d97bfe4395801a1e6edebbe61645ab4194fb…
	Application Data Protocol: http-over-tls
",,,,,,,,,
249,192.0.66.32,192.168.1.12,6,TLS,4410,522,2023-03-30 05:44:49.437624,1680147889.437624248,443,39556,0x0010,21720,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 109849d5027f1982227a9be1a8d8e0bee6ccc1fc8aeb43fbfe49b2bca7b836a03a18c27f…
	Application Data Protocol: http-over-tls
",,,,,,,,,
250,192.0.66.32,192.168.1.12,6,TLS,1506,524,2023-03-30 05:44:49.437723,1680147889.437723473,443,39556,0x0018,26076,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 0de9d6efa65e491a13b2a88e228beba751ae8b9219de7f90557fe7ea2c03109291e513c2…
	Application Data Protocol: http-over-tls
",,,,,,,,,
251,192.0.66.32,192.168.1.12,6,TLS,2958,525,2023-03-30 05:44:49.437960,1680147889.437960131,443,39556,0x0010,27528,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 416a477168253ab4ddc304d62209a5a551629efda99aab7b2fb4d2dfddc6c01194cbf9bb…
	Application Data Protocol: http-over-tls
",,,,,,,,,
252,192.0.66.32,192.168.1.12,6,TLS,2958,526,2023-03-30 05:44:49.438025,1680147889.438024738,443,39556,0x0010,30432,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: b99ec3bb721595ed33acf4631a212e8b3a9d5057101a428b4027b6a4838c385ada73fd1b…
	Application Data Protocol: http-over-tls
",,,,,,,,,
